         151919 function calls (145200 primitive calls) in 1.406 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 pq3.py:2928(<listcomp>)
        5    0.000    0.000    0.000    0.000 pq3.py:2935(socket_factory_params)
        5    0.000    0.000    0.000    0.000 pq3.py:2940(__init__)
        1    0.000    0.000    0.000    0.000 pq3.py:2967(Driver)
        5    0.000    0.000    0.000    0.000 pq3.py:2977(host)
        5    0.000    0.000    0.000    0.000 pq3.py:2983(fit)
        1    0.000    0.000    0.000    0.000 pq3.py:3035(__init__)
       16    0.000    0.000    0.000    0.000 pq3.py:402(RowTypeFactory)
        1    0.023    0.023    0.121    0.121 pq3.py:6(<module>)
        1    0.000    0.000    0.000    0.000 pq3.py:618(Output)
        8    0.000    0.000    0.032    0.004 pq3.py:638(__init__)
        7    0.000    0.000    0.000    0.000 pq3.py:655(__iter__)
        7    0.000    0.000    0.000    0.000 pq3.py:658(close)
        8    0.000    0.000    0.000    0.000 pq3.py:663(_ins)
       13    0.000    0.000    0.000    0.000 pq3.py:67(<genexpr>)
        8    0.000    0.000    0.000    0.000 pq3.py:680(_pq_xp_fetchall)
        7    0.000    0.000    0.000    0.000 pq3.py:767(_process_tuple_chunk_Row)
       25    0.000    0.000    0.000    0.000 pq3.py:77(ID)
        7    0.000    0.000    0.000    0.000 pq3.py:772(<listcomp>)
        1    0.000    0.000    0.000    0.000 pq3.py:837(command)
        1    0.000    0.000    0.000    0.000 pq3.py:842(count)
        1    0.000    0.000    0.000    0.000 pq3.py:847(Chunks)
        1    0.000    0.000    0.000    0.000 pq3.py:857(FetchAll)
        8    0.000    0.000    0.032    0.004 pq3.py:862(__init__)
        8    0.000    0.000    0.032    0.004 pq3.py:868(_init)
       14    0.000    0.000    0.000    0.000 pq3.py:918(__next__)
        7    0.000    0.000    0.000    0.000 pq3.py:947(<listcomp>)
        1    0.000    0.000    0.000    0.000 pq3.py:964(SingleXactCopy)
        1    0.000    0.000    0.000    0.000 pq3.py:968(SingleXactFetch)
        1    0.000    0.000    0.000    0.000 pq3.py:971(MultiXactStream)
        1    0.007    0.007    0.026    0.026 processor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 processor.py:15(Processor)
        1    0.000    0.000    0.000    0.000 processor.py:17(__init__)
        1    0.000    0.000    0.288    0.288 processor.py:26(requires_init_data)
        1    0.000    0.000    0.324    0.324 processor.py:40(execute)
        1    0.000    0.000    0.000    0.000 project.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pydoc.py:1007(TextDoc)
        1    0.000    0.000    0.000    0.000 pydoc.py:1357(_PlainTextDoc)
        1    0.000    0.000    0.000    0.000 pydoc.py:1585(Helper)
        1    0.000    0.000    0.000    0.000 pydoc.py:1758(__init__)
        1    0.000    0.000    0.000    0.000 pydoc.py:1972(Scanner)
        1    0.000    0.000    0.000    0.000 pydoc.py:1996(ModuleScanner)
        1    0.000    0.000    0.000    0.000 pydoc.py:246(ErrorDuringImport)
        1    0.000    0.000    0.000    0.000 pydoc.py:322(Doc)
        1    0.000    0.000    0.000    0.000 pydoc.py:383(HTMLRepr)
        1    0.000    0.000    0.000    0.000 pydoc.py:385(__init__)
        1    0.004    0.004    0.010    0.010 pydoc.py:40(<module>)
        1    0.000    0.000    0.000    0.000 pydoc.py:425(HTMLDoc)
        1    0.000    0.000    0.000    0.000 pydoc.py:975(TextRepr)
        1    0.000    0.000    0.000    0.000 pydoc.py:977(__init__)
        1    0.000    0.000    0.000    0.000 queue.py:1(<module>)
       10    0.000    0.000    0.000    0.000 queue.py:124(put)
        1    0.000    0.000    0.000    0.000 queue.py:13(Empty)
        1    0.000    0.000    0.000    0.000 queue.py:17(Full)
        1    0.000    0.000    0.000    0.000 queue.py:21(Queue)
        1    0.000    0.000    0.000    0.000 queue.py:214(_init)
       10    0.000    0.000    0.000    0.000 queue.py:221(_put)
        1    0.000    0.000    0.000    0.000 queue.py:229(PriorityQueue)
        1    0.000    0.000    0.000    0.000 queue.py:248(LifoQueue)
        1    0.000    0.000    0.000    0.000 queue.py:26(__init__)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:151(_body_accumulator)
        1    0.000    0.000    0.000    0.000 quoprimime.py:27(<module>)
      257    0.000    0.000    0.000    0.000 quoprimime.py:56(<genexpr>)
        1    0.000    0.000    0.006    0.006 random.py:37(<module>)
        1    0.000    0.000    0.000    0.000 random.py:625(SystemRandom)
        1    0.000    0.000    0.000    0.000 random.py:68(Random)
        1    0.000    0.000    0.006    0.006 random.py:84(__init__)
        1    0.000    0.000    0.006    0.006 random.py:93(seed)
       90    0.000    0.000    0.001    0.000 re.py:150(match)
       75    0.000    0.000    0.064    0.001 re.py:204(compile)
        9    0.000    0.000    0.000    0.000 re.py:222(escape)
      165    0.000    0.000    0.065    0.000 re.py:254(_compile)
       55    0.000    0.000    0.064    0.001 re.py:257(_compile_typed)
        2    0.000    0.000    0.000    0.000 reprconf.py:124(__copy__)
        1    0.000    0.000    0.000    0.000 reprconf.py:131(Config)
        1    0.000    0.000    0.000    0.000 reprconf.py:141(__init__)
        2    0.000    0.000    0.000    0.000 reprconf.py:148(reset)
        1    0.000    0.000    0.000    0.000 reprconf.py:182(Parser)
        1    0.002    0.002    0.008    0.008 reprconf.py:19(<module>)
        1    0.000    0.000    0.000    0.000 reprconf.py:235(_Builder2)
        1    0.000    0.000    0.000    0.000 reprconf.py:331(_Builder3)
        1    0.000    0.000    0.000    0.000 reprconf.py:56(NamespaceSet)
        2    0.000    0.000    0.000    0.000 reprlib.py:40(__init__)
        1    0.000    0.000    0.000    0.000 request.py:1019(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1037(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1049(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1152(HTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1162(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 request.py:1175(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 request.py:1193(UnknownHandler)
        1    0.000    0.000    0.000    0.000 request.py:1251(FileHandler)
        1    0.000    0.000    0.000    0.000 request.py:1309(FTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1367(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1447(URLopener)
        1    0.000    0.000    0.000    0.000 request.py:177(Request)
        1    0.000    0.000    0.000    0.000 request.py:1890(FancyURLopener)
        1    0.000    0.000    0.000    0.000 request.py:2140(ftpwrapper)
        1    0.000    0.000    0.000    0.000 request.py:277(OpenerDirector)
        1    0.000    0.000    0.000    0.000 request.py:457(BaseHandler)
        1    0.000    0.000    0.000    0.000 request.py:476(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 request.py:493(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 request.py:497(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 request.py:673(ProxyHandler)
        1    0.012    0.012    0.105    0.105 request.py:68(<module>)
        1    0.000    0.000    0.000    0.000 request.py:715(HTTPPasswordMgr)
        1    0.000    0.000    0.000    0.000 request.py:779(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.001    0.001 request.py:789(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:849(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:861(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:881(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 response.py:55(addclosehook)
        1    0.000    0.000    0.000    0.000 response.py:7(<module>)
        1    0.000    0.000    0.000    0.000 response.py:70(addinfo)
        1    0.000    0.000    0.000    0.000 response.py:80(addinfourl)
        1    0.000    0.000    0.000    0.000 response.py:9(addbase)
        5    0.000    0.000    0.000    0.000 riparse.py:106(split)
        5    0.000    0.000    0.000    0.000 riparse.py:214(split_netloc)
        5    0.000    0.000    0.000    0.000 riparse.py:287(structure)
        5    0.000    0.000    0.000    0.000 riparse.py:371(parse)
        1    0.001    0.001    0.005    0.005 riparse.py:44(<module>)
        1    0.000    0.000    0.000    0.000 riparse.py:48(<listcomp>)
       15    0.000    0.000    0.000    0.000 riparse.py:71(unescape)
        1    0.000    0.000    0.001    0.001 scanner.py:2(<module>)
        1    0.000    0.000    0.000    0.000 server.py:126(HTTPServer)
        1    0.000    0.000    0.000    0.000 server.py:138(BaseHTTPRequestHandler)
        1    0.014    0.014    0.058    0.058 server.py:32(<module>)
        1    0.000    0.000    0.028    0.028 server.py:640(SimpleHTTPRequestHandler)
        1    0.000    0.000    0.000    0.000 server.py:895(CGIHTTPRequestHandler)
        1    0.000    0.000    0.000    0.000 servers.py:112(<module>)
        1    0.000    0.000    0.000    0.000 servers.py:118(ServerAdapter)
        1    0.000    0.000    0.000    0.000 servers.py:139(subscribe)
        1    0.000    0.000    0.203    0.203 servers.py:147(start)
        1    0.000    0.000    0.103    0.103 servers.py:204(wait)
        1    0.000    0.000    0.109    0.109 servers.py:216(stop)
        1    0.000    0.000    0.000    0.000 servers.py:236(FlupCGIServer)
        1    0.000    0.000    0.000    0.000 servers.py:259(FlupFCGIServer)
        1    0.000    0.000    0.000    0.000 servers.py:303(FlupSCGIServer)
        3    0.000    0.000    0.000    0.000 servers.py:340(client_host)
        3    0.000    0.000    0.206    0.069 servers.py:351(check_port)
        2    0.000    0.000    0.205    0.102 servers.py:393(wait_for_free_port)
        1    0.000    0.000    0.001    0.001 servers.py:412(wait_for_occupied_port)
        1    0.012    0.012    1.406    1.406 service.py:1(<module>)
        1    0.000    0.000    0.000    0.000 service.py:11(__init__)
        1    0.000    0.000    0.000    0.000 service.py:9(PerspectiveService)
        1    0.000    0.000    0.000    0.000 sessions.py:102(Session)
        1    0.000    0.000    0.000    0.000 sessions.py:330(RamSession)
        1    0.000    0.000    0.000    0.000 sessions.py:382(FileSession)
        1    0.000    0.000    0.000    0.000 sessions.py:511(PostgresqlSession)
        1    0.000    0.000    0.000    0.000 sessions.py:595(MemcachedSession)
        1    0.005    0.005    0.006    0.006 sessions.py:85(<module>)
        1    0.000    0.000    0.000    0.000 shutil.py:39(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:42(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:46(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:49(ReadError)
        1    0.012    0.012    0.015    0.015 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 shutil.py:52(RegistryError)
        5    0.000    0.000    0.000    0.000 socket.py:105(__repr__)
        1    0.000    0.000    0.000    0.000 socket.py:14(SocketFactory)
        5    0.000    0.000    0.000    0.000 socket.py:190(_real_close)
        5    0.000    0.000    0.000    0.000 socket.py:194(close)
        1    0.000    0.000    0.000    0.000 socket.py:233(SocketIO)
        1    0.000    0.000    0.000    0.000 socket.py:4(<module>)
        1    0.004    0.004    0.005    0.005 socket.py:44(<module>)
        5    0.000    0.000    0.002    0.000 socket.py:60(__call__)
        5    0.000    0.000    0.000    0.000 socket.py:71(__init__)
        1    0.000    0.000    0.000    0.000 socket.py:87(socket)
        9    0.000    0.000    0.000    0.000 socket.py:93(__init__)
        1    0.000    0.000    0.000    0.000 socketserver.py:120(<module>)
        1    0.000    0.000    0.000    0.000 socketserver.py:150(BaseServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:347(TCPServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:469(UDPServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:495(ForkingMixIn)
        1    0.000    0.000    0.000    0.000 socketserver.py:567(ThreadingMixIn)
        1    0.000    0.000    0.000    0.000 socketserver.py:595(ForkingUDPServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:596(ForkingTCPServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:598(ThreadingUDPServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:599(ThreadingTCPServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:613(BaseRequestHandler)
        1    0.000    0.000    0.000    0.000 socketserver.py:659(StreamRequestHandler)
        1    0.000    0.000    0.000    0.000 socketserver.py:697(DatagramRequestHandler)
      123    0.001    0.000    0.030    0.000 sre_compile.py:178(_compile_charset)
      123    0.003    0.000    0.030    0.000 sre_compile.py:207(_optimize_charset)
      856    0.000    0.000    0.000    0.000 sre_compile.py:24(_identityfunction)
       38    0.002    0.000    0.002    0.000 sre_compile.py:258(_mk_bitmap)
        5    0.021    0.004    0.025    0.005 sre_compile.py:301(_optimize_unicode)
   321/55    0.002    0.000    0.030    0.001 sre_compile.py:32(_compile)
      117    0.000    0.000    0.000    0.000 sre_compile.py:355(_simple)
       55    0.000    0.000    0.006    0.000 sre_compile.py:362(_compile_info)
      110    0.000    0.000    0.000    0.000 sre_compile.py:468(isstring)
       55    0.000    0.000    0.036    0.001 sre_compile.py:471(_code)
       55    0.000    0.000    0.063    0.001 sre_compile.py:486(compile)
       36    0.000    0.000    0.000    0.000 sre_compile.py:51(fixup)
      570    0.000    0.000    0.000    0.000 sre_parse.py:127(__len__)
     1319    0.001    0.000    0.002    0.000 sre_parse.py:131(__getitem__)
      133    0.000    0.000    0.000    0.000 sre_parse.py:135(__setitem__)
      579    0.000    0.000    0.000    0.000 sre_parse.py:139(append)
  435/173    0.001    0.000    0.002    0.000 sre_parse.py:141(getwidth)
       57    0.000    0.000    0.000    0.000 sre_parse.py:179(__init__)
     5166    0.009    0.000    0.012    0.000 sre_parse.py:183(__next)
     1474    0.001    0.000    0.002    0.000 sre_parse.py:202(match)
     4728    0.003    0.000    0.013    0.000 sre_parse.py:208(get)
        9    0.000    0.000    0.000    0.000 sre_parse.py:212(tell)
       92    0.000    0.000    0.000    0.000 sre_parse.py:217(isident)
       19    0.000    0.000    0.000    0.000 sre_parse.py:223(isname)
      377    0.001    0.000    0.001    0.000 sre_parse.py:232(_class_escape)
       97    0.000    0.000    0.000    0.000 sre_parse.py:264(_escape)
   160/57    0.001    0.000    0.026    0.000 sre_parse.py:308(_parse_sub)
   210/70    0.006    0.000    0.025    0.000 sre_parse.py:386(_parse)
       57    0.000    0.000    0.000    0.000 sre_parse.py:670(fix_flags)
       57    0.000    0.000    0.000    0.000 sre_parse.py:68(__init__)
    57/55    0.000    0.000    0.027    0.000 sre_parse.py:682(parse)
       74    0.000    0.000    0.000    0.000 sre_parse.py:73(opengroup)
       74    0.000    0.000    0.000    0.000 sre_parse.py:84(closegroup)
        3    0.000    0.000    0.000    0.000 sre_parse.py:86(checkgroup)
      379    0.000    0.000    0.000    0.000 sre_parse.py:91(__init__)
        1    0.000    0.000    0.000    0.000 ssl.py:107(CertificateError)
        1    0.000    0.000    0.000    0.000 ssl.py:166(SSLContext)
        1    0.000    0.000    0.000    0.000 ssl.py:192(SSLSocket)
        1    0.016    0.016    0.016    0.016 ssl.py:55(<module>)
        1    0.000    0.000    0.016    0.016 static.py:1(<module>)
        2    0.000    0.000    0.000    0.000 stdlib_datetime.py:106(timestamp_unpack)
        8    0.000    0.000    0.000    0.000 stdlib_datetime.py:210(proc_when_not_in)
        2    0.000    0.000    0.000    0.000 stdlib_datetime.py:211(_proc)
        1    0.000    0.000    0.000    0.000 stdlib_datetime.py:281(time_type)
        1    0.000    0.000    0.000    0.000 stdlib_datetime.py:291(select_format)
        1    0.001    0.001    0.001    0.001 stdlib_datetime.py:7(<module>)
        1    0.000    0.000    0.003    0.003 string.py:15(<module>)
        1    0.000    0.000    0.000    0.000 string.py:4(<module>)
        1    0.004    0.004    0.004    0.004 stringprep.py:6(<module>)
       19    0.000    0.000    0.000    0.000 structlib.py:11(mk_pack)
      147    0.000    0.000    0.000    0.000 structlib.py:18(unpack)
        1    0.000    0.000    0.000    0.000 structlib.py:4(<module>)
        1    0.000    0.000    0.000    0.000 sys.py:22(<module>)
        1    0.000    0.000    0.000    0.000 tarfile.py:1574(TarFile)
        1    0.000    0.000    0.000    0.000 tarfile.py:2541(TarIter)
        1    0.002    0.002    0.002    0.002 tarfile.py:30(<module>)
        1    0.000    0.000    0.000    0.000 tarfile.py:321(TarError)
        1    0.000    0.000    0.000    0.000 tarfile.py:324(ExtractError)
        1    0.000    0.000    0.000    0.000 tarfile.py:327(ReadError)
        1    0.000    0.000    0.000    0.000 tarfile.py:330(CompressionError)
        1    0.000    0.000    0.000    0.000 tarfile.py:333(StreamError)
        1    0.000    0.000    0.000    0.000 tarfile.py:336(HeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:339(EmptyHeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:342(TruncatedHeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:345(EOFHeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:348(InvalidHeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:351(SubsequentHeaderError)
        1    0.000    0.000    0.000    0.000 tarfile.py:358(_LowLevelFile)
        1    0.000    0.000    0.000    0.000 tarfile.py:382(_Stream)
        1    0.000    0.000    0.000    0.000 tarfile.py:614(_StreamProxy)
        1    0.000    0.000    0.000    0.000 tarfile.py:638(_BZ2Proxy)
        1    0.000    0.000    0.000    0.000 tarfile.py:701(_FileInFile)
        1    0.000    0.000    0.000    0.000 tarfile.py:776(ExFileObject)
        1    0.000    0.000    0.000    0.000 tarfile.py:917(TarInfo)
        1    0.000    0.000    0.000    0.000 tempfile.py:105(_RandomNameSequence)
        1    0.002    0.002    0.002    0.002 tempfile.py:18(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:345(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 tempfile.py:481(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 tempfile.py:614(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
       25    0.000    0.000    0.000    0.000 threading.py:1016(current_thread)
        1    0.000    0.000    0.000    0.000 threading.py:1035(enumerate)
       11    0.000    0.000    0.000    0.000 threading.py:172(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:175(_Condition)
       11    0.000    0.000    0.000    0.000 threading.py:177(__init__)
        6    0.000    0.000    0.000    0.000 threading.py:211(_release_save)
        6    0.000    0.000    0.000    0.000 threading.py:214(_acquire_restore)
       17    0.000    0.000    0.000    0.000 threading.py:217(_is_owned)
        6    0.000    0.000    0.002    0.000 threading.py:226(wait)
       11    0.000    0.000    0.000    0.000 threading.py:284(notify)
        1    0.000    0.000    0.000    0.000 threading.py:302(notify_all)
        1    0.000    0.000    0.000    0.000 threading.py:311(_Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:369(_BoundedSemaphore)
        4    0.000    0.000    0.000    0.000 threading.py:381(Event)
        1    0.000    0.000    0.000    0.000 threading.py:384(_Event)
        4    0.000    0.000    0.000    0.000 threading.py:388(__init__)
       21    0.000    0.000    0.000    0.000 threading.py:397(is_set)
        1    0.000    0.000    0.000    0.000 threading.py:402(set)
        3    0.000    0.000    0.001    0.000 threading.py:417(wait)
        1    0.000    0.000    0.000    0.000 threading.py:43(_Verbose)
        1    0.000    0.000    0.000    0.000 threading.py:439(Barrier)
       19    0.000    0.000    0.000    0.000 threading.py:45(__init__)
       26    0.000    0.000    0.000    0.000 threading.py:50(_note)
        1    0.000    0.000    0.000    0.000 threading.py:595(BrokenBarrierError)
        3    0.000    0.000    0.000    0.000 threading.py:600(_newname)
        1    0.000    0.000    0.000    0.000 threading.py:615(Thread)
        4    0.000    0.000    0.000    0.000 threading.py:627(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:655(_set_daemon)
        3    0.000    0.000    0.001    0.000 threading.py:672(start)
        1    0.000    0.000    0.000    0.000 threading.py:719(_set_ident)
        3    0.000    0.000    0.001    0.000 threading.py:838(join)
       18    0.000    0.000    0.000    0.000 threading.py:872(name)
        3    0.000    0.000    0.000    0.000 threading.py:877(name)
        5    0.000    0.000    0.000    0.000 threading.py:88(RLock)
       15    0.000    0.000    0.000    0.000 threading.py:887(is_alive)
        5    0.000    0.000    0.000    0.000 threading.py:893(daemon)
        3    0.000    0.000    0.000    0.000 threading.py:912(getName)
        3    0.000    0.000    0.000    0.000 threading.py:915(setName)
        1    0.000    0.000    0.000    0.000 threading.py:923(_Timer)
        1    0.000    0.000    0.000    0.000 threading.py:95(_RLock)
        1    0.000    0.000    0.000    0.000 threading.py:952(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:954(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:961(_set_daemon)
        1    0.000    0.000    0.000    0.000 threading.py:992(_DummyThread)
        1    0.000    0.000    0.000    0.000 token_manager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 token_manager.py:19(TokenManager)
        1    0.000    0.000    0.000    0.000 token_manager.py:21(__init__)
        3    0.000    0.000    0.001    0.000 tokenize.py:267(detect_encoding)
        6    0.000    0.000    0.001    0.000 tokenize.py:287(read_or_stop)
        6    0.000    0.000    0.000    0.000 tokenize.py:293(find_cookie)
        3    0.000    0.000    0.001    0.000 tokenize.py:339(open)
     1089    0.004    0.000    0.009    0.000 tokenize.py:379(_tokenize)
       19    0.000    0.000    0.000    0.000 tokenize.py:530(generate_tokens)
        1    0.001    0.001    0.003    0.003 type_item.py:1(<module>)
        1    0.000    0.000    0.000    0.000 type_item.py:3(TypeItem)
        1    0.001    0.001    0.008    0.008 user_item.py:1(<module>)
        1    0.000    0.000    0.003    0.003 user_item.py:6(UserItem)
        1    0.000    0.000    0.141    0.141 user_item.py:8(post_set_password)
      201    0.000    0.000    0.000    0.000 utf_8.py:15(decode)
        1    0.000    0.000    0.000    0.000 utf_8.py:33(getregentry)
        1    0.011    0.011    0.025    0.025 utils.py:5(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:98(formatdate)
        1    0.000    0.000    0.000    0.000 uu.py:31(<module>)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        4    0.000    0.000    0.000    0.000 version.py:16(__new__)
        3    0.000    0.000    0.000    0.000 version.py:31(bytes)
        1    0.000    0.000    0.000    0.000 version.py:4(<module>)
        1    0.000    0.000    0.000    0.000 version.py:8(Version)
        5    0.000    0.000    0.000    0.000 versionstring.py:11(split)
        5    0.000    0.000    0.000    0.000 versionstring.py:36(<listcomp>)
        5    0.000    0.000    0.000    0.000 versionstring.py:49(normalize)
        5    0.000    0.000    0.000    0.000 versionstring.py:55(<listcomp>)
        1    0.000    0.000    0.000    0.000 versionstring.py:9(<module>)
        1    0.000    0.000    0.000    0.000 warnings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 warnings.py:13(showwarning)
        1    0.000    0.000    0.000    0.000 warnings.py:269(WarningMessage)
        1    0.000    0.000    0.000    0.000 warnings.py:289(catch_warnings)
        1    0.000    0.000    0.000    0.000 warnings.py:83(_OptionError)
        1    0.000    0.000    0.000    0.000 warnings.py:88(_processoptions)
        1    0.000    0.000    0.000    0.000 weakref.py:200(update)
        1    0.000    0.000    0.000    0.000 weakref.py:45(__init__)
        1    0.001    0.001    0.001    0.001 win32.py:1(<module>)
        1    0.001    0.001    0.011    0.011 worker.py:1(<module>)
        1    0.000    0.000    0.000    0.000 worker.py:12(Worker)
        1    0.000    0.000    0.000    0.000 worker.py:14(__init__)
        1    0.000    0.000    0.000    0.000 worker.py:7(ServiceException)
       35    0.000    0.000    0.000    0.000 wsgiserver3.py:109(ntob)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:1115(TrueyZero)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:1126(WorkerThread)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:1194(ThreadPool)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:1201(__init__)
        1    0.000    0.000    0.002    0.002 wsgiserver3.py:1257(stop)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:1322(SSLAdapter)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:1343(HTTPServer)
        3    0.000    0.000    0.000    0.000 wsgiserver3.py:139(plat_specific_errors)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:1416(clear_stats)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:1453(__str__)
        2    0.000    0.000    0.000    0.000 wsgiserver3.py:1457(_get_bind_addr)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:1459(_set_bind_addr)
        3    0.000    0.000    0.000    0.000 wsgiserver3.py:147(<listcomp>)
        1    0.000    0.000    0.002    0.002 wsgiserver3.py:1694(stop)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:170(<listcomp>)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:1739(Gateway)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:1784(CherryPyWSGIServer)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:1790(__init__)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:1813(WSGIGateway)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:1917(WSGIGateway_10)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:1974(WSGIGateway_u0)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:2007(WSGIPathInfoDispatcher)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:232(MaxSizeExceeded)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:235(SizeCheckWrapper)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:304(KnownLengthRFile)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:360(ChunkedRFile)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:512(HTTPRequest)
        1    0.017    0.017    0.029    0.029 wsgiserver3.py:69(<module>)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:951(NoSSLError)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:956(FatalSSLAlert)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:961(CP_BufferedWriter)
        1    0.000    0.000    0.000    0.000 wsgiserver3.py:992(HTTPConnection)
       18    0.000    0.000    0.000    0.000 wspbus.py:105(__bool__)
        1    0.000    0.000    0.000    0.000 wspbus.py:110(_StateEnum)
        1    0.000    0.000    0.000    0.000 wspbus.py:111(State)
        5    0.000    0.000    0.000    0.000 wspbus.py:116(__setattr__)
        1    0.000    0.000    0.000    0.000 wspbus.py:139(Bus)
        1    0.000    0.000    0.000    0.000 wspbus.py:154(__init__)
        1    0.000    0.000    0.000    0.000 wspbus.py:158(<listcomp>)
       19    0.000    0.000    0.000    0.000 wspbus.py:162(subscribe)
    18/12    0.001    0.000    0.354    0.030 wspbus.py:179(publish)
       18    0.000    0.000    0.000    0.000 wspbus.py:187(<listcomp>)
       23    0.000    0.000    0.000    0.000 wspbus.py:190(<lambda>)
        1    0.000    0.000    0.242    0.242 wspbus.py:228(start)
        1    0.000    0.000    0.111    0.111 wspbus.py:252(exit)
        1    0.000    0.000    0.126    0.126 wspbus.py:292(block)
        1    0.000    0.000    0.014    0.014 wspbus.py:334(wait)
        1    0.000    0.000    0.014    0.014 wspbus.py:341(_wait)
        1    0.000    0.000    0.111    0.111 wspbus.py:399(stop)
       15    0.000    0.000    0.006    0.000 wspbus.py:426(log)
        1    0.002    0.002    0.002    0.002 wspbus.py:61(<module>)
        1    0.000    0.000    0.000    0.000 wspbus.py:81(ChannelFailures)
       18    0.000    0.000    0.000    0.000 wspbus.py:85(__init__)
       10    0.000    0.000    0.000    0.000 xact3.py:121(sent)
       10    0.000    0.000    0.001    0.000 xact3.py:131(put_messages)
       25    0.000    0.000    0.001    0.000 xact3.py:180(state_machine)
        1    0.000    0.000    0.000    0.000 xact3.py:267(Instruction)
